;Tick;numtick;obname;bestask;bestbid;price;quty;volatility;cum_quty
692;Tick;693;lvmh;4.76;4.59;4.59;1114;3.480879916440735;6371842
693;Tick;694;lvmh;4.76;4.59;4.59;2614;3.4953689977976796;6374456
694;Tick;695;lvmh;4.76;4.59;4.59;1000;3.509708092105592;6375456
695;Tick;696;lvmh;4.76;4.59;4.59;614;3.5238996272482566;6376070
696;Tick;697;lvmh;4.76;4.59;4.59;1000;3.5379459688719206;6377070
697;Tick;698;lvmh;4.76;4.58;4.58;3614;3.5518494226453976;6380684
698;Tick;699;lvmh;4.76;4.58;4.58;614;3.5661959502180838;6381298
699;Tick;700;lvmh;4.76;4.58;4.58;1500;3.5803961655733727;6382798
700;Tick;701;lvmh;4.76;4.57;4.57;152;3.5944523869979457;6382950
701;Tick;702;lvmh;4.76;4.57;4.57;152;3.60894884130382;6383102
702;Tick;703;lvmh;4.76;4.57;4.57;500;3.6232979450811746;6383602
703;Tick;704;lvmh;4.76;4.55;4.55;6498;3.6375020272607803;6390100
704;Tick;705;lvmh;4.76;4.55;4.55;500;3.6527334713895034;6390600
705;Tick;706;lvmh;4.76;4.55;4.55;1000;3.6678085133741876;6391600
706;Tick;707;lvmh;4.76;4.55;4.55;1000;3.682729680613027;6392600
707;Tick;708;lvmh;4.76;4.55;4.55;10000;3.6974994356678;6402600
708;Tick;709;lvmh;4.76;4.55;4.55;4500;3.712120178620672;6407100
709;Tick;710;lvmh;4.76;4.54;4.54;238;3.726594249320266;6407338
710;Tick;711;lvmh;4.76;4.51;4.51;8000;3.7414998140556994;6415338
711;Tick;712;lvmh;4.76;4.5;4.5;2000;3.7580285170310996;6417338
712;Tick;713;lvmh;4.76;4.48;4.48;8183;3.774990883680885;6425521
713;Tick;714;lvmh;4.76;4.48;4.48;4683;3.7930061053124673;6430204
714;Tick;715;lvmh;4.76;4.47;4.47;183;3.8108286064806185;6430387
715;Tick;716;lvmh;4.76;4.47;4.47;500;3.8290818123168595;6430887
716;Tick;717;lvmh;4.76;4.47;4.47;183;3.8471397923375372;6431070
717;Tick;718;lvmh;4.76;4.42;4.42;182;3.8650059768893046;6431252
718;Tick;719;lvmh;4.76;4.42;4.42;1000;3.885851718624203;6432252
719;Tick;720;lvmh;4.76;4.42;4.42;4000;3.906463773157272;6436252
720;Tick;721;lvmh;4.76;4.42;4.42;1500;3.926846597104025;6437752
721;Tick;722;lvmh;4.76;4.42;4.42;5000;3.94700450878728;6442752
722;Tick;723;lvmh;4.76;4.42;4.42;8000;3.966941694312697;6450752
723;Tick;724;lvmh;4.76;4.42;4.42;2182;3.9866622133010448;6452934
724;Tick;725;lvmh;4.76;4.4;4.4;9202;4.006170004300862;6462136
725;Tick;726;lvmh;4.76;4.4;4.4;2202;4.026728914729027;6464338
726;Tick;727;lvmh;4.76;4.4;4.4;3000;4.04706344327793;6467338
727;Tick;728;lvmh;4.76;4.32;4.32;2491;4.067177709716604;6469829
728;Tick;729;lvmh;4.76;4.32;4.32;991;4.092340233588969;6470820
729;Tick;730;lvmh;4.76;4.32;4.32;1000;4.117204605316626;6471820
730;Tick;731;lvmh;4.76;4.28;4.28;14288;4.14177709480527;6486108
731;Tick;732;lvmh;4.76;4.28;4.28;288;4.1688268702244144;6486396
732;Tick;733;lvmh;4.28;4.26;4.26;6788;4.1955482254827565;6493184
733;Tick;734;lvmh;4.34;4.26;4.34;52626;4.223353946346978;6545810
734;Tick;735;lvmh;4.38;4.36;4.38;26626;4.245443748434264;6572436
735;Tick;736;lvmh;4.44;4.36;4.44;39626;4.264818369242349;6612062
736;Tick;737;lvmh;4.47;4.36;4.47;33163;4.280549942969494;6645225
737;Tick;738;lvmh;4.54;4.53;4.54;483;4.294528624611116;6645708
738;Tick;739;lvmh;4.54;4.53;4.54;1500;4.304941150602309;6647208
739;Tick;740;lvmh;4.54;4.53;4.53;4442;4.315264558818182;6651650
740;Tick;741;lvmh;4.52;4.51;4.51;9653;4.3259622525036745;6661303
741;Tick;742;lvmh;4.52;4.51;4.51;1153;4.337511899724253;6662456
742;Tick;743;lvmh;4.52;4.5;4.5;1962;4.348961033427415;6664418
743;Tick;744;lvmh;4.52;4.5;4.5;2462;4.360789499186125;6666880
744;Tick;745;lvmh;4.54;4.5;4.5;894;4.372514805724125;6667774
745;Tick;746;lvmh;4.51;4.5;4.5;856;4.384138225147054;6668630
746;Tick;747;lvmh;4.51;4.5;4.5;1856;4.395661005736058;6670486
747;Tick;748;lvmh;4.53;4.45;4.45;856;4.407084372576043;6671342
748;Tick;749;lvmh;4.53;4.45;4.45;2365;4.4208551639427975;6673707
749;Tick;750;lvmh;4.54;4.45;4.45;2365;4.43450217418518;6676072
750;Tick;751;lvmh;4.54;4.45;4.45;2365;4.448027042849536;6678437
751;Tick;752;lvmh;4.54;4.45;4.45;11365;4.461431375882007;6689802
752;Tick;753;lvmh;4.54;4.45;4.45;1000;4.4747167466019215;6690802
753;Tick;754;lvmh;4.54;4.45;4.45;1865;4.4878846966386705;6692667
754;Tick;755;lvmh;4.54;4.45;4.45;1534;4.500936736833492;6694201
755;Tick;756;lvmh;4.54;4.45;4.45;1000;4.513874348108197;6695201
756;Tick;757;lvmh;4.54;4.45;4.45;534;4.526698982301851;6695735
757;Tick;758;lvmh;4.54;4.45;4.45;2534;4.539412062977215;6698269
758;Tick;759;lvmh;4.54;4.45;4.45;500;4.552014986198088;6698769
759;Tick;760;lvmh;4.54;4.45;4.45;249;4.564509121278921;6699018
760;Tick;761;lvmh;4.54;4.45;4.45;1249;4.576895811507931;6700267
761;Tick;762;lvmh;4.54;4.45;4.45;500;4.589176374844719;6700767
762;Tick;763;lvmh;4.54;4.45;4.45;749;4.601352104593716;6701516
763;Tick;764;lvmh;4.46;4.45;4.45;749;4.613424270054333;6702265
764;Tick;765;lvmh;4.46;4.45;4.45;2000;4.625394117148733;6704265
765;Tick;766;lvmh;4.46;4.45;4.45;2600;4.637262869028441;6706865
766;Tick;767;lvmh;4.47;4.45;4.45;2500;4.649031726660382;6709365
767;Tick;768;lvmh;4.47;4.45;4.45;600;4.6607018693933355;6709965
768;Tick;769;lvmh;4.54;4.45;4.45;100;4.672274455505647;6710065
769;Tick;770;lvmh;4.54;4.44;4.44;100;4.683750622734818;6710165
770;Tick;771;lvmh;4.54;4.34;4.34;263;4.695586679112376;6710428
771;Tick;772;lvmh;4.54;4.34;4.34;2500;4.712237843776505;6712928
772;Tick;773;lvmh;4.54;4.34;4.34;168;4.728736721453942;6713096
773;Tick;774;lvmh;4.54;4.34;4.34;1000;4.745085459158715;6714096
774;Tick;775;lvmh;4.54;4.34;4.36;8000;4.761286156189352;6722096
775;Tick;776;lvmh;4.54;4.34;4.34;1668;4.7763269019197;6723764
776;Tick;777;lvmh;4.54;4.34;4.36;1500;4.792243621225302;6725264
777;Tick;778;lvmh;4.54;4.34;4.34;168;4.807015937812095;6725432
778;Tick;779;lvmh;4.54;4.34;4.34;2000;4.822656229804352;6727432
779;Tick;780;lvmh;4.36;4.34;4.34;17440;4.838158160510968;6744872
780;Tick;781;lvmh;4.36;4.34;4.34;3500;4.853523575749759;6748372
781;Tick;782;lvmh;4.36;4.34;4.34;940;4.868754282858249;6749312
782;Tick;783;lvmh;4.37;4.34;4.34;2969;4.883852051829783;6752281
783;Tick;784;lvmh;4.37;4.34;4.34;2327;4.898818616406184;6754608
784;Tick;785;lvmh;4.37;4.34;4.34;3827;4.913655675128894;6758435
785;Tick;786;lvmh;4.39;4.34;4.36;1500;4.928364892350587;6759935
786;Tick;787;lvmh;4.39;4.34;4.34;643;4.941995288951838;6760578
787;Tick;788;lvmh;4.4;4.34;4.34;3500;4.956458893885138;6764078
788;Tick;789;lvmh;4.41;4.36;4.36;500;4.970799391921559;6764578
789;Tick;790;lvmh;4.42;4.36;4.36;517;4.984080943128617;6765095
790;Tick;791;lvmh;4.43;4.36;4.37;500;4.997252281856152;6765595
791;Tick;792;lvmh;4.45;4.34;4.34;3218;5.009860447204014;6768813
792;Tick;793;lvmh;4.45;4.34;4.34;3000;5.02374076336095;6771813
793;Tick;794;lvmh;4.45;4.34;4.34;2500;5.037505175659156;6774313
794;Tick;795;lvmh;4.45;4.26;4.26;4507;5.051155085506149;6778820
795;Tick;796;lvmh;4.31;4.26;4.29;1000;5.068579415946438;6779820
796;Tick;797;lvmh;4.31;4.26;4.28;2000;5.084352787142075;6781820
797;Tick;798;lvmh;4.54;4.26;4.28;3000;5.100480365145434;6784820
798;Tick;799;lvmh;4.54;4.26;4.28;500;5.116468705462264;6785320
799;Tick;800;lvmh;4.3;4.26;4.29;8000;5.132319620588469;6793320
800;Tick;801;lvmh;4.3;4.26;4.28;2500;5.14755332867853;6795820
801;Tick;802;lvmh;4.3;4.26;4.28;1500;5.163137340416674;6797320
802;Tick;803;lvmh;4.3;4.26;4.29;2500;5.178589114792443;6799820
803;Tick;804;lvmh;4.3;4.26;4.29;1500;5.193436585942185;6801320
804;Tick;805;lvmh;4.32;4.26;4.29;2000;5.208160201693606;6803320
805;Tick;806;lvmh;4.33;4.26;4.29;2000;5.222761478839487;6805320
806;Tick;807;lvmh;4.3;4.26;4.29;2000;5.237241905467238;6807320
807;Tick;808;lvmh;4.3;4.26;4.28;2000;5.251602941727079;6809320
808;Tick;809;lvmh;4.3;4.26;4.28;1000;5.266307495394041;6810320
809;Tick;810;lvmh;4.3;4.26;4.28;16000;5.28089071357824;6826320
810;Tick;811;lvmh;4.3;4.26;4.26;2295;5.295354058899579;6828615
811;Tick;812;lvmh;4.3;4.26;4.26;2000;5.310625302165324;6830615
812;Tick;813;lvmh;4.3;4.26;4.26;500;5.325769856550453;6831115
813;Tick;814;lvmh;4.32;4.26;4.26;2500;5.340789272069733;6833615
814;Tick;815;lvmh;4.32;4.26;4.26;1000;5.355685069371972;6834615
815;Tick;816;lvmh;4.32;4.25;4.25;338;5.3704587405270985;6834953
816;Tick;817;lvmh;4.32;4.25;4.26;1500;5.385571571114812;6836453
817;Tick;818;lvmh;4.32;4.28;4.29;17500;5.400102999082598;6853953
818;Tick;819;lvmh;4.32;4.28;4.28;1309;5.413185830186681;6855262
819;Tick;820;lvmh;4.32;4.28;4.32;5699;5.426601178333169;6860961
820;Tick;821;lvmh;4.32;4.28;4.3;2500;5.4382099874878636;6863461
821;Tick;822;lvmh;4.32;4.28;4.3;500;5.450564569976906;6863961
822;Tick;823;lvmh;4.3;4.28;4.28;3374;5.462823273819018;6867335
823;Tick;824;lvmh;4.3;4.28;4.3;500;5.47583684268119;6867835
824;Tick;825;lvmh;4.3;4.28;4.3;430;5.487902947600605;6868265
825;Tick;826;lvmh;4.3;4.28;4.28;14874;5.49987625098153;6883139
826;Tick;827;lvmh;4.3;4.28;4.29;3000;5.512595669734572;6886139
827;Tick;828;lvmh;4.3;4.28;4.28;374;5.5247967052664615;6886513
828;Tick;829;lvmh;4.3;4.26;4.26;6095;5.537321945238468;6892608
829;Tick;830;lvmh;4.3;4.26;4.26;1000;5.550599086373788;6893608
830;Tick;831;lvmh;4.3;4.26;4.26;500;5.563772776762641;6894108
831;Tick;832;lvmh;4.3;4.26;4.26;14595;5.576844151669464;6908703
832;Tick;833;lvmh;4.3;4.26;4.26;595;5.5898143274616565;6909298
833;Tick;834;lvmh;4.3;4.26;4.28;1500;5.60268440205261;6910798
834;Tick;835;lvmh;4.3;4.23;4.23;18493;5.614626940145235;6929291
835;Tick;836;lvmh;4.3;4.23;4.23;4000;5.628581723885832;6933291
836;Tick;837;lvmh;4.3;4.23;4.23;17500;5.64242746942821;6950791
837;Tick;838;lvmh;4.3;4.23;4.23;15000;5.656165391532493;6965791
838;Tick;839;lvmh;4.3;4.23;4.23;10500;5.669796684313329;6976291
839;Tick;840;lvmh;4.3;4.23;4.23;3493;5.683322521734874;6979784
840;Tick;841;lvmh;4.3;4.23;4.23;14493;5.6967440580902124;6994277
841;Tick;842;lvmh;4.3;4.23;4.23;2000;5.710062428466069;6996277
842;Tick;843;lvmh;4.3;4.23;4.23;1000;5.7232787491931445;6997277
843;Tick;844;lvmh;4.3;4.21;4.21;3650;5.736394118282774;7000927
844;Tick;845;lvmh;4.3;4.21;4.21;150;5.750251952606447;7001077
845;Tick;846;lvmh;4.3;4.21;4.21;2000;5.76400310213368;7003077
846;Tick;847;lvmh;4.3;4.21;4.21;10000;5.777648732110224;7013077
847;Tick;848;lvmh;4.3;4.19;4.19;2150;5.79118998840943;7015227
848;Tick;849;lvmh;4.3;4.19;4.19;1000;5.805475217475649;7016227
849;Tick;850;lvmh;4.3;4.19;4.19;13500;5.8196503205176695;7029727
850;Tick;851;lvmh;4.3;4.19;4.19;8000;5.833716510826631;7037727
851;Tick;852;lvmh;4.3;4.09;4.09;1583;5.84767498127814;7039310
852;Tick;853;lvmh;4.3;4.09;4.12;2000;5.865988493787869;7041310
853;Tick;854;lvmh;4.3;4.09;4.09;6000;5.8827671965747745;7047310
854;Tick;855;lvmh;4.3;4.09;4.09;1000;5.900789145120912;7048310
855;Tick;856;lvmh;4.3;4.09;4.09;4083;5.918664281771306;7052393
856;Tick;857;lvmh;4.3;4.09;4.09;1083;5.936394428592753;7053476
857;Tick;858;lvmh;4.3;4.09;4.09;5000;5.953981372146794;7058476
858;Tick;859;lvmh;4.3;4.09;4.09;2000;5.9714268644709305;7060476
859;Tick;860;lvmh;4.3;4.09;4.09;4583;5.988732624024442;7065059
860;Tick;861;lvmh;4.3;4.09;4.09;13583;6.005900336600877;7078642
861;Tick;862;lvmh;4.3;4.09;4.09;500;6.02293165620811;7079142
862;Tick;863;lvmh;4.3;4.09;4.09;5000;6.039828205917815;7084142
863;Tick;864;lvmh;4.3;4.09;4.09;2000;6.056591578685362;7086142
864;Tick;865;lvmh;4.3;4.09;4.09;4083;6.073223338141605;7090225
865;Tick;866;lvmh;4.3;4.09;4.09;500;6.089725019357567;7090725
866;Tick;867;lvmh;4.3;4.09;4.09;2083;6.106098129583253;7092808
867;Tick;868;lvmh;4.3;4.09;4.09;1000;6.122344148961677;7093808
868;Tick;869;lvmh;4.3;4.05;4.05;4729;6.138464531219143;7098537
869;Tick;870;lvmh;4.3;4.05;4.09;3000;6.156227093638217;7101537
870;Tick;871;lvmh;4.3;4.05;4.05;1500;6.172091911934651;7103037
871;Tick;872;lvmh;4.3;4.05;4.05;500;6.189584196575106;7103537
872;Tick;873;lvmh;4.3;4.05;4.05;500;6.206939203106328;7104037
873;Tick;874;lvmh;4.3;4.05;4.05;500;6.224158545971418;7104537
874;Tick;875;lvmh;4.3;4.05;4.05;1500;6.241243810000816;7106037
875;Tick;876;lvmh;4.3;4.05;4.05;3729;6.258196551182009;7109766
876;Tick;877;lvmh;4.3;4.05;4.09;5000;6.275018297403311;7114766
877;Tick;878;lvmh;4.11;4.05;4.09;3000;6.290013871666835;7117766
878;Tick;879;lvmh;4.11;4.05;4.05;500;6.304897596292699;7118266
879;Tick;880;lvmh;4.12;4.05;4.05;1000;6.321351786616335;7119266
880;Tick;881;lvmh;4.12;4.05;4.05;1000;6.337680648280276;7120266
881;Tick;882;lvmh;4.12;4.06;4.08;1500;6.353885582188161;7121766
882;Tick;883;lvmh;4.12;4.1;4.11;2000;6.368718549333935;7123766
883;Tick;884;lvmh;4.13;4.1;4.13;78;6.382238876220483;7123844
884;Tick;885;lvmh;4.13;4.05;4.13;355;6.394885446554426;7124199
885;Tick;886;lvmh;4.15;4.05;4.15;661;6.407441939574168;7124860
886;Tick;887;lvmh;4.15;4.05;4.15;2161;6.419157566335955;7127021
887;Tick;888;lvmh;4.15;4.05;4.15;70;6.430791037600619;7127091
888;Tick;889;lvmh;4.15;4.05;4.15;500;6.442343119749526;7127591
889;Tick;890;lvmh;4.15;4.05;4.15;2731;6.45381456861293;7130322
890;Tick;891;lvmh;4.16;4.05;4.16;672;6.465206129673045;7130994
891;Tick;892;lvmh;4.16;4.05;4.13;500;6.4761568054334555;7131494
892;Tick;893;lvmh;4.16;4.05;4.13;1000;6.488126074144945;7132494
893;Tick;894;lvmh;4.16;4.05;4.13;500;6.500011736206127;7132994
894;Tick;895;lvmh;4.16;4.05;4.16;500;6.511814572329523;7133494
895;Tick;896;lvmh;4.16;4.05;4.13;500;6.52245447864382;7133994
896;Tick;897;lvmh;4.14;4.05;4.13;3000;6.534098318054913;7136994
897;Tick;898;lvmh;4.14;4.05;4.12;500;6.545661572951662;7137494
898;Tick;899;lvmh;4.14;4.1;4.12;500;6.5575096831755895;7137994
899;Tick;900;lvmh;4.16;4.07;4.07;13397;6.569275771277068;7151391
900;Tick;901;lvmh;4.16;4.07;4.09;1500;6.582834019485297;7152891
901;Tick;902;lvmh;4.16;4.07;4.09;500;6.595537308193398;7153391
902;Tick;903;lvmh;4.16;4.07;4.11;500;6.60815193603072;7153891
903;Tick;904;lvmh;4.16;4.07;4.11;500;6.619942980706705;7154391
904;Tick;905;lvmh;4.16;4.07;4.09;10000;6.631652960761262;7164391
905;Tick;906;lvmh;4.16;4.07;4.12;500;6.644012574124308;7164891
906;Tick;907;lvmh;4.16;4.07;4.12;500;6.655202612125865;7165391
907;Tick;908;lvmh;4.16;4.07;4.13;3000;6.666316582828454;7168391
908;Tick;909;lvmh;4.13;4.07;4.13;500;6.677004955956675;7168891
909;Tick;910;lvmh;4.14;4.13;4.13;456;6.687621274660665;7169347
910;Tick;911;lvmh;4.14;4.13;4.13;500;6.698166166213549;7169847
911;Tick;912;lvmh;4.14;4.13;4.13;274;6.708640249946972;7170121
912;Tick;913;lvmh;4.14;4.12;4.12;362;6.719044137390913;7170483
913;Tick;914;lvmh;4.14;4.12;4.13;5000;6.729722127712235;7175483
914;Tick;915;lvmh;4.14;4.12;4.12;500;6.739986154548074;7175983
915;Tick;916;lvmh;4.14;4.09;4.09;1799;6.750522923115268;7177782
916;Tick;917;lvmh;4.14;4.11;4.11;7000;6.762033639939234;7184782
917;Tick;918;lvmh;4.14;4.11;4.12;1000;6.772769110549209;7185782
918;Tick;919;lvmh;4.14;4.13;4.13;11000;6.783091562984604;7196782
919;Tick;920;lvmh;4.14;4.13;4.13;1864;6.7930094844285245;7198646
920;Tick;921;lvmh;4.13;4.11;4.13;636;6.802861919840873;7199282
921;Tick;922;lvmh;4.2;4.18;4.2;3762;6.812649415307818;7203044
922;Tick;923;lvmh;4.2;4.18;4.2;1000;6.820159240109784;7204044
923;Tick;924;lvmh;4.23;4.18;4.23;8949;6.8276203252152845;7212993
924;Tick;925;lvmh;4.34;4.17;4.34;22578;6.834151155038562;7235571
925;Tick;926;lvmh;4.34;4.17;4.34;3000;6.837726673127118;7238571
926;Tick;927;lvmh;4.3;4.17;4.29;12000;6.841276919221337;7250571
927;Tick;928;lvmh;4.3;4.17;4.26;40000;6.84605891869623;7290571
928;Tick;929;lvmh;4.34;4.17;4.26;4000;6.851609189121355;7294571
929;Tick;930;lvmh;4.34;4.17;4.26;1000;6.857123170002909;7295571
930;Tick;931;lvmh;4.34;4.16;4.26;12000;6.862601115326532;7307571
931;Tick;932;lvmh;4.34;4.14;4.26;3000;6.86804327670809;7310571
932;Tick;933;lvmh;4.34;4.14;4.26;1000;6.873449903422801;7311571
933;Tick;934;lvmh;4.34;4.14;4.24;5000;6.878821242434339;7316571
934;Tick;935;lvmh;4.34;4.12;4.24;500;6.884701419281743;7317071
935;Tick;936;lvmh;4.34;4.1;4.23;3000;6.890543590994822;7320071
936;Tick;937;lvmh;4.34;4.09;4.23;1000;6.89662427102968;7321071
937;Tick;938;lvmh;4.24;4.09;4.23;2000;6.90266582780738;7323071
938;Tick;939;lvmh;4.24;4.09;4.21;8000;6.908668538350952;7331071
939;Tick;940;lvmh;4.22;4.09;4.21;1000;6.915191994638565;7332071
940;Tick;941;lvmh;4.22;4.2;4.21;1000;6.921673770196452;7333071
941;Tick;942;lvmh;4.22;4.2;4.2;44740;6.928114164217476;7377811
942;Tick;943;lvmh;4.23;4.2;4.23;2781;6.934796427147235;7380592
943;Tick;944;lvmh;4.28;4.2;4.28;1043;6.940601623375243;7381635
944;Tick;945;lvmh;4.28;4.2;4.21;4000;6.945060655274164;7385635
945;Tick;946;lvmh;4.28;4.2;4.21;3500;6.9513449948852335;7389135
946;Tick;947;lvmh;4.28;4.2;4.26;500;6.9575893671672535;7389635
947;Tick;948;lvmh;4.28;4.2;4.26;1000;6.962457934153099;7390635
948;Tick;949;lvmh;4.26;4.2;4.26;500;6.967294838960493;7391135
949;Tick;950;lvmh;4.26;4.2;4.26;500;6.9721002936235985;7391635
950;Tick;951;lvmh;4.26;4.2;4.26;500;6.976874508310985;7392135
951;Tick;952;lvmh;4.26;4.2;4.26;500;6.981617691347351;7392635
952;Tick;953;lvmh;4.26;4.2;4.26;500;6.986330049234712;7393135
953;Tick;954;lvmh;4.26;4.2;4.26;500;6.991011786673344;7393635
954;Tick;955;lvmh;4.28;4.2;4.28;500;6.995663106582544;7394135
955;Tick;956;lvmh;4.28;4.2;4.28;43;6.999788099761142;7394178
956;Tick;957;lvmh;4.28;4.2;4.28;43;7.003885765887038;7394221
957;Tick;958;lvmh;4.28;4.2;4.28;43;7.007956281890665;7394264
958;Tick;959;lvmh;4.28;4.27;4.28;4543;7.011999823223665;7398807
959;Tick;960;lvmh;4.3;4.28;4.3;5043;7.016016563875284;7403850
960;Tick;961;lvmh;4.36;4.28;4.36;3025;7.0195322587573115;7406875
961;Tick;962;lvmh;4.36;4.26;4.36;500;7.021695225742771;7407375
962;Tick;963;lvmh;4.36;4.2;4.36;25;7.02384094890014;7407400
963;Tick;964;lvmh;4.4;4.2;4.3;2500;7.025969533287053;7409900
964;Tick;965;lvmh;4.4;4.2;4.32;2500;7.029400582669211;7412400
965;Tick;966;lvmh;4.4;4.2;4.32;7500;7.032354453922929;7419900
966;Tick;967;lvmh;4.4;4.2;4.3;2500;7.035287326868159;7422400
967;Tick;968;lvmh;4.4;4.2;4.3;4000;7.038650843118558;7426400
968;Tick;969;lvmh;4.4;4.2;4.3;5000;7.041991355223686;7431400
969;Tick;970;lvmh;4.4;4.2;4.29;500;7.04530900684655;7431900
970;Tick;971;lvmh;4.4;4.2;4.29;1000;7.048833578461618;7432900
971;Tick;972;lvmh;4.4;4.28;4.3;500;7.052334407439101;7433400
972;Tick;973;lvmh;4.4;4.28;4.3;1000;7.055583178979564;7434400
973;Tick;974;lvmh;4.4;4.28;4.3;1500;7.058809658835488;7435900
974;Tick;975;lvmh;4.4;4.28;4.3;2500;7.062013985067535;7438400
975;Tick;976;lvmh;4.4;4.28;4.29;500;7.065196294657405;7438900
976;Tick;977;lvmh;4.4;4.28;4.3;2000;7.068582915297306;7440900
977;Tick;978;lvmh;4.4;4.28;4.28;172;7.071721036972038;7441072
978;Tick;979;lvmh;4.4;4.28;4.28;672;7.075291363240019;7441744
979;Tick;980;lvmh;4.4;4.28;4.28;500;7.078837933660844;7442244
980;Tick;981;lvmh;4.4;4.28;4.4;500;7.0823608959747775;7442744
981;Tick;982;lvmh;4.49;4.28;4.49;1500;7.083378941242569;7444244
982;Tick;983;lvmh;4.49;4.28;4.49;2000;7.08287536115999;7446244
983;Tick;984;lvmh;4.49;4.28;4.46;3500;7.082366455638033;7449744
984;Tick;985;lvmh;4.4;4.28;4.4;10500;7.082320690094678;7460244
985;Tick;986;lvmh;4.4;4.28;4.38;1000;7.083301712106561;7461244
986;Tick;987;lvmh;4.4;4.28;4.36;5000;7.084644481648206;7466244
987;Tick;988;lvmh;4.4;4.28;4.37;5000;7.086361220933614;7471244
988;Tick;989;lvmh;4.4;4.28;4.37;2000;7.08786848135644;7473244
989;Tick;990;lvmh;4.49;4.28;4.37;500;7.089362078034452;7473744
990;Tick;991;lvmh;4.49;4.28;4.3;500;7.090842091221866;7474244
991;Tick;992;lvmh;4.49;4.29;4.3;8000;7.0937398788520145;7482244
992;Tick;993;lvmh;4.49;4.3;4.32;500;7.09661759867003;7482744
993;Tick;994;lvmh;4.49;4.3;4.33;1000;7.099050333337075;7483744
994;Tick;995;lvmh;4.49;4.29;4.34;500;7.10125867271711;7484244
995;Tick;996;lvmh;4.49;4.29;4.36;4500;7.103247779382173;7488744
996;Tick;997;lvmh;4.49;4.28;4.37;18500;7.104827941697703;7507244
997;Tick;998;lvmh;4.49;4.28;4.43;1000;7.106203490500551;7508244
998;Tick;999;lvmh;4.49;4.28;4.4;1000;7.106499672521785;7509244
999;Tick;1000;lvmh;4.49;4.28;4.42;2500;7.107303493542539;7511744
1000;Tick;1001;lvmh;4.49;4.28;4.45;19000;7.107750060358104;7530744
1001;Tick;1002;lvmh;4.49;4.28;4.47;6000;7.107695475709727;7536744
1002;Tick;1003;lvmh;4.44;4.28;4.43;500;7.107324458290318;7537244
1003;Tick;1004;lvmh;4.44;4.28;4.43;4000;7.107580118753962;7541244
1004;Tick;1005;lvmh;4.45;4.28;4.45;500;7.107827694177379;7541744
1005;Tick;1006;lvmh;4.45;4.28;4.44;1000;7.1077452340906975;7542744
1006;Tick;1007;lvmh;4.45;4.28;4.44;3000;7.107814966709597;7545744
1007;Tick;1008;lvmh;4.45;4.28;4.44;1000;7.1078774055514256;7546744
1008;Tick;1009;lvmh;4.45;4.28;4.45;500;7.107932593807134;7547244
1009;Tick;1010;lvmh;4.45;4.28;4.44;500;7.107822631094525;7547744
1010;Tick;1011;lvmh;4.45;4.28;4.45;5500;7.1078637620738485;7553244
1011;Tick;1012;lvmh;4.46;4.28;4.46;500;7.107740448750631;7553744
1012;Tick;1013;lvmh;4.53;4.52;4.53;16529;7.107457214721525;7570273
1013;Tick;1014;lvmh;4.61;4.52;4.61;8469;7.10619549238256;7578742
1014;Tick;1015;lvmh;4.61;4.51;4.59;15500;7.104034956884778;7594242
1015;Tick;1016;lvmh;4.61;4.51;4.58;1000;7.102077892276847;7595242
1016;Tick;1017;lvmh;4.58;4.51;4.57;500;7.100227509028016;7595742
1017;Tick;1018;lvmh;4.59;4.28;4.59;844;7.09848681358918;7596586
1018;Tick;1019;lvmh;4.55;4.28;4.55;8000;7.096530061917667;7604586
1019;Tick;1020;lvmh;4.55;4.28;4.53;17500;7.095018271347954;7622086
1020;Tick;1021;lvmh;4.55;4.28;4.53;500;7.093748405543267;7622586
1021;Tick;1022;lvmh;4.56;4.28;4.54;500;7.092476473430564;7623086
1022;Tick;1023;lvmh;4.58;4.46;4.47;1000;7.09107959232836;7624086
1023;Tick;1024;lvmh;4.59;4.46;4.48;1000;7.090613980059404;7625086
1024;Tick;1025;lvmh;4.59;4.46;4.47;3000;7.089999812148496;7628086
1025;Tick;1026;lvmh;4.59;4.45;4.45;12144;7.089524539425896;7640230
1026;Tick;1027;lvmh;4.59;4.45;4.46;500;7.089340968554197;7640730
1027;Tick;1028;lvmh;4.59;4.45;4.47;4000;7.089001599426775;7644730
1028;Tick;1029;lvmh;4.59;4.48;4.5;6500;7.088510831485282;7651230
1029;Tick;1030;lvmh;4.59;4.48;4.5;2000;7.087599130771756;7653230
1030;Tick;1031;lvmh;4.59;4.48;4.49;500;7.086684164220455;7653730
1031;Tick;1032;lvmh;4.59;4.48;4.49;2000;7.085900662076679;7655730
1032;Tick;1033;lvmh;4.59;4.47;4.47;3314;7.0851134486821055;7659044
1033;Tick;1034;lvmh;4.59;4.45;4.45;6567;7.08460146107925;7665611
1034;Tick;1035;lvmh;4.59;4.45;4.46;4000;7.084377138077943;7669611
1035;Tick;1036;lvmh;4.59;4.45;4.45;1000;7.083999413931182;7670611
1036;Tick;1037;lvmh;4.59;4.45;4.5;11500;7.083763885784686;7682111
1037;Tick;1038;lvmh;4.59;4.45;4.51;500;7.082822065743139;7682611
1038;Tick;1039;lvmh;4.59;4.45;4.55;12000;7.081747730584188;7694611
1039;Tick;1040;lvmh;4.59;4.54;4.55;500;7.080188738811713;7695111
